Rating,Date Experienced,Review Title,Review,Dominant Emotion,Confidence Score
1,2023-01-24,I don't usually leave reviews however…,usually leave review however massively dissapointing change opening time puregyms mean hr completely unnecessary aggravate usually train late due schedule less functional although ongoing issue light cctv cleanliness hot water subsequently look alternative,anger,0.8788555860519409
1,2023-01-24,Gym closes to early. Signed up to a 24/7 Gym,love totally disappointed change open hour still try get complaint email manager response generic feedback email address,sadness,0.7875528931617737
1,2023-01-13,The showers in this Gym are appalling,shower appal cannot regulate temperature keep press button every second get water great portland street depressing personnel present obtain assistance clean change room pay £ request refund day join club without response avoid club like plaque update refund thank,sadness,0.846190869808197
1,2023-01-22,Would give you zero,would give zero earth would u move away hour day restrict hour already busy get bad due limit hour please change back lose lot long serving member,neutral,0.5164101719856262
1,2023-01-18,Leaky roof and no air con,never air con roof leak badly also much busy late brighton central close pm,sadness,0.7343326807022095
1,2023-01-02,Please avoid this gym,still charge price amount issue last month terrible light break several week boiler break several month cctv break time bike get steal outside one member staff say hed contact back regard steal bike management take look cctv one contact new machine broken week go light broken safety hazard could easily fix poor area cancel membership soon possible please avoid,fear,0.8203740119934082
1,2023-01-23,AVOID AT ALL COSTS!!,absolutely appalled state light work past month cctv work ceiling leak staff rude unhelpful also unsafe possesions stuff get steal locker week longer suit life style price even decrease since leave well tell friend family collegues avoid cost,surprise,0.6276519298553467
2,2023-01-21,Concerns,toilet always order people wcs order quite long time number locker sufficient frequent announcement safe training constant cctv observation day group youngster boxing studio risk people nobody team bother stop,fear,0.45534777641296387
1,2023-01-16,False advertising,advertised hr sign day later receive email say move limited opening notice discount price feeling rip edit response every review address false advertising low usage night currently min new closing time people accord app,anger,0.9895784258842468
2,2023-01-20,Disgusting lack of standards of cleanliness,large felt socially distance quite well however cleanliness really poor since lady use work move toilet share gender repulsive time even theyve supposedly checked management rota pubic hair urine god know bowl seat drop water bottle floor mop toilet tissue next person slip come black think floor ever mop sanitise spray refresh month unlikely actually useful used clean empty completely since november someone immune system problem area important manager look customer review one mentioning cleanliness add air smell stagnant stale damp although air condition vent periodically clean system need complete overhaul since deal many bug virus year absolute shame thing leave slide way especially vulnerable people like find benefit use think cancel membership honest fine goer hygiene standard otherwise best look elsewhere,sadness,0.896205484867096
1,2023-01-21,Change to opening hours,loyal member year always early bird follow recent amendment open hour struggle fit workout work find busy queue door extremely frustrating offer financial discount alternative arrangement make castle marina viable term transport etc support business throughout pandemic feel like loyalty vein unappreciated seek alternative soon possible,sadness,0.6158069968223572
1,2023-01-21,Not a great first impression,recently sign great first impression first time use tbh great first impression weight dumbbell everywhere seem find pair dumbbell everything everywhere massive sandwich board say membership suspend weight reracked pointless sign police completely understand saturday night unstaffed surely busy time staff need also understand pay low rate first impression good one space bland colour long overdue refit amount cardio compare free weight resistance machine ideal find wait bench resistance machine day people train weight wether free weight resistance machine perfect cardio light need outside entrance dark especially small step bit dangerous tbh consider cancel doubt take onboard anyone get contact,fear,0.8283389210700989
2,2023-01-20,Not 24 hours! No notice to new members,join week announce new hour hour mention new member pay despite close pm edit peak time member go instead pm till midnight hour min ridiculous restrictive busy towards closing time always time use machine,surprise,0.7121084332466125
1,2023-01-21,Poor gym,expectation punch bag slow app could get locker room night get clothes train front door work properly lot kid sit phone occupy exercise machine big downside locker room shower inability unsubscribe app,sadness,0.6050612330436707
1,2023-01-19,No longer 24/7,change open hour longer able go anymore sensible time fit shift pattern alternative walking distance,neutral,0.505774736404419
2,2023-01-20,Dirty entrace to males showers,dirty entrace male shower floor lead shower men change room dirty muddy clean since shower reopen november th unhygienic understand mop month reduce open hour u like early morning workout weekend possible disheartening happen,sadness,0.9821684956550598
1,2023-01-20,Absolutely useless,absolutely useless read email stupid understand say,anger,0.7533776760101318
2,2023-01-20,Best equipment removed,use really good remove christmas new year period chest press machine seat leg curl leg press overall awful nice staff clean lot best machine remove replace like like new machine also seem low quality understand need standardise machinery unfortunate cable helpful,sadness,0.8329848647117615
2,2023-01-20,At Bletchley the showers fluctuate…,bletchley shower fluctuate hot stone cold also understand like play music loud virtually everyone wear headphone nearly empty,neutral,0.3315002918243408
1,2023-01-19,Appalling.,appal fix purpose firstly send email manager palmer green response poor wi fi currently toilet order back machine work since open leg push machine squeak poor air condition basically join palmer green head southgate find alternative,sadness,0.6918089985847473
2,2023-01-17,Youth centre for bored young boys,crowd evening young boy nowhere else go bum around chat change room group boy vaping use camera phone check naked old men get change,neutral,0.4238508343696594
2,2023-01-18,No consistency,last month class normally keep changed cancel retain staff keep leave month ago class week next week class due another staff member leave class available want leg bum tum like circuit base class appear despite number complaint member gum care quite people leave give couple month probably leave improve need ask staff keep leaving,sadness,0.7829449772834778
1,2023-01-19,Unfriendly unresponsive people,unfriendly unresponsive people crowd people hall many people bad atmosphere,sadness,0.6810764074325562
1,2023-01-19,Join a different gym,recently put membership hold due back injury yet still tried take money girlfriend account take joint membership u suspend membership due debt next month payment suspend month never attend added ‘admin fee submission fee crank debt even high form intimidation absolutely way contact phone ‘purely online way go inside talk someone cannot even enter without scan app enter pod always stink inside overly corporate overly wake always pack brim inside customer nearly year leave choice cancel membership pay nearly £ month never attend due injury,fear,0.7421505451202393
1,2023-01-18,Not 24/7 sad times,normally good change time hour suit life style work stuff think whole point appeal,neutral,0.8655589818954468
1,2023-01-18,Unacceptable corporate robbery,blanket response regard recent shockingly dumb decision limit open hour would like apologise inconvenience cause due notice low usage night make decision close certain hour member however able access london limehouse complete lie never see busy pm ever honestly popular stagger anything immediate reversal decision result leave really hope make right choice,fear,0.47561314702033997
1,2023-01-17,The gym was advertising as a 24h gym…,advertising h change close pm workout late evening,neutral,0.5516421794891357
1,2023-01-18,No longer 24/7 but no reason given,long reason give ‘thanks understand despite explain reason mean ridiculously busy early late work hour cannot use,neutral,0.42391908168792725
1,2023-01-18,they have a very poor website and no…,poor website help canter cannot upgrade downgrade membership profile,sadness,0.775393009185791
1,2023-01-16,Impossible to train now as from 6pm,impossible train pm sooooooo busy close pm watch app go pm late could hop would quieter still people hard train also pm start get chase like rat limehouse convenient hence sign canary wharf last week check busy leave pm week start close early still people inside hour pick make sense work maybe one look data pm enough people inside warrant keep open hard cancel membership,surprise,0.5166864395141602
2,2023-01-18,Am not liking the new times it's making…,like new time make really busy time wait long use fine soon find another leave,neutral,0.46151280403137207
1,2023-01-18,Disappointed about the new opening hours…,disappointed new open hour appreciate many like workout infuriate thing advertise base membership £ charge £ member since probably much longer,anger,0.9292632341384888
1,2023-01-17,Really angry and disappointed that you…,really angry disappointed mention website join open hour change certain opening time call daylight robbery cancel membership attend pm,anger,0.9337052702903748
1,2023-01-17,"same price, changed opening hours from 24/7 to 6am-10pm, not even worth it",brag open change open hour one use come pm crowd serve entire canary wharf cheek continue charge even change open hour like keep light cost much could easily implement peak offpeak pas pay price actually decent open hour advantage,neutral,0.4484114646911621
1,2023-01-17,Parking situation is a joke,park situation joke clear input registration get free parking face multiple fine £ pop join jan look cancel thats happen small sign may cover legally need make ultra clear come definitely,sadness,0.3265930712223053
1,2023-01-17,SAVEHALF,get promo code membership reject code state able use final payment stage application surprise surprise cannot use payment stage pay full amount,surprise,0.9684197902679443
1,2023-01-13,You can't charge £40 for this?!,disappointed move hour open pm weekday mean unable use even angry money take account membership month inform change fact informed change day happen really poor form,sadness,0.8893021941184998
1,2023-01-16,"Avoid, waste of time",go saw line go straight limit hour capacity accomodate people whose hour cut spare cheeky marketing bull popularity handle run proper without queue stupid decision leave place let someone else run damn popular come afford pay light heat night gotta cut hour genius change slogan popular broke business uk would good laugh whole sit ur fine appoint liz truss ceo happen,joy,0.5369793772697449
1,2023-01-16,puregum = pure disapointment,wildly disapointed change hour open sole reason sign flexability disapointed self nice amount avoid peak time make,surprise,0.40629875659942627
1,2023-01-16,I am trying to use my Vitality with Pure Gym and it is impossible!,try use vitality information website say anything super difficult contact since channel operate bot try facebook e mail etc impossible customer service plan enrol know everything automatic human contact anything problem give way solve installation reasonable though live nearby option like yes,sadness,0.4044368863105774
1,2023-01-16,One of the most expensive Pure gyms and…,one expensive closing pm weekday least make weekday weekend london,joy,0.29737281799316406
2,2023-01-15,Gym is freezing,freeze tv turn staff training music turn low pt staff bother people clean,sadness,0.6505773663520813
1,2023-01-16,What's going on,change room close shower closed accessibility shower toilet work whole nowhere get changed multiple machine broken half run machine turn notice say change room shower back use,surprise,0.46599966287612915
1,2023-01-08,Join at your own risk. Paid and not able to use gym,join bournemouth triangle attend class today still use download app would show membership cancel mallard rd would let anything payment debit set call customer service phone even phone number appear everywhere contact twitter bot answer ask pin code hour later someone answer help transfer membership mallard rd exactly opposite ask inconvenient far away expensive charge difference next month tell wrong never answer guess cancel ask refund able attend mistake refund take matter join without customer service dysfunctional app risk,sadness,0.38616707921028137
2,2023-01-14,I was very disappointed in my first…,disappoint first visit minimal cheap standard many plate go hunt take machine machine wait someone finish alot men urinal strong smell pee seem like clean one week next hot good know like summer doubt even last month,surprise,0.9217084646224976
1,2023-01-13,Shocking maintenance,member year even continue membership covid order support location make convenient maintenance disgraceful lose count amount time see nut bolt literally fall machine water fountain action week help wonder maintenance would quicker require paid drink machine really poorly manage,sadness,0.7236428260803223
2,2023-01-11,Pure Gym Woolwich,woolwich month get bad time open offer much class anymore always fully book cancel work,sadness,0.8398410081863403
1,2023-01-13,So after writing my review In December…,write review december one business link trust pilot account spam review service despite trade month suspicious one review say first complain company link negative review sure make mind notice influx review receive negative review think read naive people good cover tried tarnish reputation spite wish delete review would suggest get review dormant company take,fear,0.5044590830802917
1,2023-01-12,Great gym,great bin comin ere year problem yanga juice machine always order ya pay month never work bring juice rely 😕 last session aint bin work,sadness,0.3852456212043762
2,2022-12-17,"Machines, lockers, drink dispenser all broken",month back machine broken get fix drink machine pay extra work half time mentioned staff say yeah temperamental professional response half locker men change room broken keep screwdriver bag fix one take second fix one quickly really make wonder fix yet try cancel membership online hell chore keep send loop call overall really recommend,anger,0.9779257774353027
1,2023-01-11,Turned up for first time at puregym in…,turn first time glossop sign say maximum park minute hr waste time hr enter membership cancel,sadness,0.6075745224952698
1,2023-01-11,The move away from 24 opening hours to…,move away open hour new daily restrict hour brighton central mistake,sadness,0.36175113916397095
2,2023-01-10,Telford - Smelly toilets and showers,telford stink lady toilet shower every time visit really unpleasant smell worry use facility risk take health one thing catch public shower legionnaire disease,disgust,0.5560342669487
1,2023-01-11,Very bad and difficult to get in…,bad difficult get contact someone go cancel,sadness,0.6923982501029968
2,2023-01-10,Paying more for less???,good staff sound advertising hour anymore real reason give price well already expensive london open less wha,surprise,0.48068946599960327
1,2023-01-10,Horrible,extremely dirty especially bathroom shock prepare occasionally go hunt weight one put back even pt seem cable always break take month repair get really busy phone service actually want join,sadness,0.6767100691795349
1,2023-01-10,PureGym Canary Wharf are cheats!,canary wharf reduce hour open still charge fee cheat,anger,0.5003541111946106
2,2023-01-09,Pretty fed up,pretty feed despite pay date membership app show cancel main site far big issue talk anyone sort bot answer customer service wait day one come back either facebook email make resolution get every day completly f++*ed first day,sadness,0.6275510787963867
2,2023-01-09,Pretty fed up,pretty feed despite pay date membership app show cancel main site far big issue talk anyone sort bot answer customer service wait day one come back either facebook email make resolution get every day completly f++*ed fist day,sadness,0.6732644438743591
1,2023-01-09,Tray to used promo code GET £0 JOINING…,tray use promo code get £ join fee use code zerojf plan section hurry end midnight one big scam work put official page xd,fear,0.5990238785743713
1,2023-01-08,Leak from the air conditioning unit in…,leak air condition unit studio area month still solution bucket underneath leak … black mould grow wall dangerous breathe disappoint really,anger,0.6256555318832397
2,2022-12-24,Claim to be 24/7 yet they close without warning,sign day pa rd december try place seem ok apart break like row machine turn next day find paper note outside bi fold door visible place close state shut midday would open christmas day iirc close box day new year eve day waste pa journey time fuel warning sign phone app mention anything total incompetence part sure whether bother full membership customer treat,sadness,0.5138559341430664
1,2023-01-08,Worse by the day,get brand new investor something high price sloppier service something need change spiral fast say goodbye reputation become popular reason aint break fix sad see become greed,sadness,0.9021121263504028
2,2023-01-08,Morning classes should be 7frpm 7am not…,morning class frpm early bring spin class back,neutral,0.5452027320861816
1,2023-01-07,Bring back hip thrusts,revamp sept oct could find number girl woman back free weight barbell hip thrust happy content set follow revamp space set rather thrust machine give machine chance try stop set could get weight bar lock make uncomfortable knowing could stop set whenever begin struggle would able go failure would lock machine final raise hip thrust super simple exercise basic want use machine simple see preacher curl station remove force member use machine option unfair pay member want set track weight opt safely exercise often perform kg+ therefore option safely opt important notice another member move box downstairs th jan set barbell perform way use th enter two big chest machine place obviously ensure space practice continue say completely ignore want habit member people pay go offer alternative thrust simply good enough also say go upstairs thrust area bench barbell weight weighted sack one want use expect u carry plate barbell upstairs use instead know adamant stubborn refuse let people thrust basic yet popular movement way feel comfortable matter much would go way move people literally space shame notice influx girl hit many pb comfortable well lay clearly see inconvenience additionally weight kg place studio think realise actually isolate girl feel welcome want grab use step ups box studio often class say actually disappointed see member habit choose completely isolate group sake either put barbell weight upstairs girl hip thrust keep box wall space free downstairs solution pay customer make feel like workout inconvenient know one feel way overheard manager ask happen stupidly choose back layout decision surely people bring box see layout problem workout hope see solution soon,joy,0.5624317526817322
1,2023-01-06,Can a member of the team please empty…,member team please empty trash lady toilet empty week rot banana period sanitary product flow bin actually vile,disgust,0.9751235842704773
1,2023-01-03,Improvement needed,improve servicing machine cardio machine work men toilet stink sanitise gel need top regularly,disgust,0.750161349773407
1,2023-01-06,Cannot seem to change my home gym so i…,cannot seem change home send email get automate response tell cancel restart wanna pay money hard change home,sadness,0.6912257075309753
1,2023-01-06,Please don’t sign up,please sign every avenue ignore refund request term condition give back satisfied illegal evidence gaslighting customer keep money beyond legal anyone take court please bad turn disable say understand ignore load email facebook ignore message beyond human morally wrong,anger,0.9740033745765686
2,2023-01-05,Just stopped classes at 5.30pm,first join go class work mon tues thurs @ pm ideal time go way home stop class state staff run complain say lady class disappoint could please consider bring back would look manager basically say go care,sadness,0.5036093592643738
2,2023-01-05,Standards have dropped,le mill class never bring back covid appreciate time tough may expensive even replace equivalent studio class saturday morning also less choice even spin class use option pm pm class one bike replace refurb month ago already order nothing seem maintain follow issue resolve one week next fan new layout cardio machine low ceiling touch bizarre machine face wall claustrophobic alternative machine directly come door find intimidate everyone look come,fear,0.964806079864502
1,2023-01-05,Customer service is absolutely…,customer service absolutely appal everything say one response allow easily cancel membership freeze unfreeze want keep take money customer service website app appal actually bad,sadness,0.40154293179512024
2,2023-01-03,This review is only about the lack of air conditioning,review air condition problem trainer class etc wonderful wait year decent air condition air circulation live month disruption due refurbishment problem air still address new functional room totally without c unpleasant place train despite wonderful new setup main floor also stuffy tends smell one enters via pod one hit stale heavy air putrid smell studio spin room pretty good admittedly thank least time year many new member due new year resolution get shape regular hear many complain advertised c feel like inside spoken lovely manager seem cannot control c please may ask look seriously consider health implication training hot still air thank much,joy,0.5422355532646179
2,2023-01-03,Don’t look like the place had…,look like place refurbishment clean damage price increase worth,surprise,0.4598226845264435
1,2022-12-17,As soon as you walk in there is an…,soon walk awful smell air body odour overall smell unhygienic definitely need deep clean think also change peak time even start pm pm tend get quite late,disgust,0.6548900604248047
1,2023-01-04,Won’t let me cancel my account,let cancel account even phone number call reply email,neutral,0.7389886379241943
1,2023-01-04,Unacceptably dirty,visit pm today tatty dirty soap men change room disinfectant spray clean station speaker broadcast message commitment safe hygienic would take much improve start would staff clean place,sadness,0.5619791150093079
1,2023-01-04,Waited 40 minutes after ringing the…,wait minute ring bell speak instructor one come ask customer ask one see front interested join told instructor say busy thought may reasonable place family join train service poor clearly good environment,neutral,0.45792973041534424
1,2022-12-20,Couldnt get access despite having multi…,could get access despite multi access,sadness,0.5381316542625427
2,2023-01-02,Overall cant complain much due to the…,overall complain much due price although point hopefully get back look heavily use surprising open long think need keep replace bench hard hard end slip one side maybe need look upgrade get new supplier cramp large area class couple class day even busy seem like waste space need cable machine get really busy could leg machine understand space tight weight section ok little cramped big problem plate people put weight back find kg plate odd reason many odd plate wrong section staff need make sure people put weight back correct place maybe sign place people remember simple manner need limit amount member get really busy sign room move one ashford much well hopefully get big unit something space ram,surprise,0.9384504556655884
2,2023-01-02,More out of order equipment !!!,one run machine order sign week still non sign working also yanga drink station pay extra monthly order day issue management never around fix issue open shame manager seem make appearance usual great let poor management,sadness,0.8218734860420227
2,2023-01-02,Key Area for Improvement,staff friendly wide range unfortunately let state cleanliness every aspect change room workout area although small improvement last couple week way go minimum paper towel need available clean,sadness,0.7347813844680786
2,2022-12-17,Manager gone,manager go kit action shower work go downhill quickly may change unfortunately,sadness,0.3990266025066376
1,2022-12-27,Worse puregym I've experienced,fiveways broad street bad birmingham use different one monthly term keep hygiene period male change room toilet disgrace go past year one stage last year toilet block nearly week imagine smell tissue fluid around floor day change room still stink rd locker break self well date break miss hygiene station empty spray bottle look review one person mention list even say best birmingham shock surely manager staff mention need sort desperately,surprise,0.869989275932312
1,2022-12-31,Terrible Gym for people standing at…,terrible people stand whilst mobile phone staff interested spoken paisley badly need upgrade replace like like nothing new staff rarely see usually sit office playing football outside office guess thats get qualify week course,fear,0.9855770468711853
1,2022-12-31,Used this gym for years,use year come every morning yes half men shower work yes locker mostly break yes place desperate upgrade accept turn aircon know everyone try save money energy unbearable cook sweat sort please,sadness,0.4320453107357025
1,2022-12-30,Poor poor poor!,poor unisex change facility maybe locker provide shockingly inadequate class instructor terrible pump class bad ever attend air condition ineffective service cardio area seem blow hot air rather cool sadly pretty poor effort round,sadness,0.6432288289070129
1,2022-12-30,Customer service is terrible!,customer service terrible experienced issue membership charge twice contact customer service fb phone number call try resolve issue month nobody able help resolve query extremely bad,fear,0.5534043908119202
2,2022-12-30,atPureGym woolwich,woolwich * anymore kindly request remove * point online portal anywhere else people join * since dec guy * see people queue open morning,neutral,0.8273536562919617
1,2022-12-29,Unhygienic,still disappointed write another review toilet absolutely vile stink never clean literally grime build toilet bowl literally prove clean hard put toilet cleaner loo give scrub rather make customer feel absolutely vile use toilet last time clean absolutely disgust disgraceful,disgust,0.8735284209251404
1,2022-12-29,Technical issues again!,technical issue allow entry pay monthly drive distance get aswell ongoing problem,sadness,0.467459112405777
1,2022-12-29,Brutally Honest Review,okay folk review youve look strap good open hour become much less busy since jd open consumer benefit perhaps around people peak time compare + prior jds emergence bad despite head ghastly smell around free weight area read review evidently new problem fix imagine get bad treat soon monkey go male toilet ever clean never clean enough use mean dirty shower also almost see read plan join ready hold back home puregyms music playlist absolutely pump kill aint way people hit pr jess glynne darling hold hand nothing state art exercise youll literally see every let determine point choose another franchise literally l also look add state art go put gonna leave walk space economics womens area point another annoy would say ratio men woman member approx womens area dude imagine woman one give time decent size chuck + great gender demographic pay able use surely alternate pricing woman exclusive refreshment take month realise vend machine good ol tradition good luck find heard spin cycle class go month sure read review youve uncover another l bonanza go summarize basic b tch nothing brag want go pricing jd newer cleaner offer overall good bang buck unless local make sense come l jd stay bless ta,surprise,0.2902003526687622
1,2022-12-28,Customer service,unforunately customer service really good,sadness,0.6850362420082092
2,2022-12-29,In third floor,third floor room bicycle run machine small bad nose burn chek please must use open time ventilation air …,neutral,0.5009230375289917
1,2022-12-28,Old Gym Better,know move one park street £ month crown wharf £ month £ hour park inside less machine availability even less space comfort whole place open view passer bys time find new,joy,0.6087767481803894
2,2022-12-28,Not very clean and hardly anyone wipes…,clean hardly anyone wipe machine sanitise well…,neutral,0.5231636762619019
1,2022-12-28,Regular at pure gym and went to use the…,regular go use toilet someone urined toilet go let staff know spoke member staff josha baldwin rude spoke report manager advise apologise month later good bother damage,anger,0.8232696652412415
2,2022-12-27,Not the best gym.,good weight wrong area mess bench bunch together never enough space workout free weight area machine way close together even bother also get dark,sadness,0.5399461388587952
1,2022-12-28,What a headache,terrible experience start finish site apply discount code everytime try speak wait atleast day reply even response nothing query like message even read properly waste much time back forth eventually give also mix regard join fee offer join fee site simply apply spoke day wait say pay credit account seek kind confirmation receive nothing plus would like mention pop check membership active start leave cold member let approach member staff look explained issue tell help tablet see manager arrive saw opportunity ask size thought could offer show around quickly keep try arrange membership need hour keep meeting dis appointment,fear,0.956680953502655
1,2022-12-27,Awful customer service! At the very first visit to the club in…,first visit club canterbury kent even desire become member disappear first registration receive long pincode enter let press emergency min lady come explain happen lady say gonna let unless see sturry time phone battery nearly say choose sturry canterbury show pin code confirmation email well bank transaction instead decide go say gonna let show evidence decide rude clearly know speak client need beg let let try show around need ask client dress room awful attitude way ask name say need name already tell bos rude let say hope bos read teach jodie speak client glad choose everlast,anger,0.5846331715583801
1,2022-12-27,Just about impossible to cancel a…,impossible cancel monthly subscription freeze membership injury never happen still deduct full fee cancel direct deb pity apart member use internet cafe well equip clean,sadness,0.7570261359214783
1,2022-12-21,No cleaning stations despite constant…,clean station despite constant audio announcement shower untidy regularly hose,disgust,0.7341297268867493
2,2022-12-27,Class timetable,good experience use skydome number month however since december disappointed way class organise understand staff annual leave around christmas think class organise effectively especially disappointing attend spin class christmas eve morning along member find member staff mean run class annual leave addition class available book january st onwards pay membership allow book advance currently,sadness,0.9201047420501709
1,2022-12-25,Open 24 Hours?,go sheffield city centre south xmas day morning find close disappointed check website twitter facebook check open see anything open hour live close xmas day think poor customer service inform member xmas open hour social medium time close holiday period,sadness,0.9235363602638245
1,2022-12-22,Bathroom stinks of Faeces,bathroom smell faeces make management aware say would keep top pay £ month smelly shower make gag okay take money account ok provide level service expect facility bit let honest,disgust,0.9597845077514648
2,2022-12-22,Dated equipment. Desperate for a refurb,date yet company cheek constantly put price desperate need refurb lick paint half kit look like chew well go group update kit regularly,sadness,0.43825021386146545
1,2022-12-25,Advertised as being open 24/7 yet…,advertise open yet close christmas day without prior notice several customer turn door find within minute could least notify customer via text message save waste journey update thanks response appreciate reason closure however simply look reassurance customer would give advance notice future,surprise,0.3792121410369873
1,2022-12-25,Yeah the '24x7' app-controlled gym that…,yeah x app control simply close feel like way find go way find idiot paste piece paper window clearly give monkey customer clearly much effort make actual x hour open visible app text customer simply feel like open,neutral,0.4053248465061188
1,2022-12-25,Scamming people,state hr close early get day pas book christmas find close least let u know book day pas open holiday state hr open misleading information,neutral,0.5310359001159668
1,2022-12-23,About 4 weeks ago when I was at this…,week ago notice flicker ceiling light annoy training come back week later light still flicker think would get electrician fix replace come back rd december guess yep light still repair month one say anything charlton stop cheap get replace fixed pay service expect thing work merry christmas reply message ‘seriously get office look,surprise,0.42191043496131897
1,2022-12-24,Why close a 24hr gym???????,winter hill close christmas eve suppose open day pay look join different,surprise,0.6142433881759644
2,2022-12-24,Absolute no need for a sarcastic reply whatsoever,attempt pm christmas eve along several member go workout close open every day use every christmas great start day close even need staff even know open hour christmas use encourage member live alone etc come train great gesture get staff deserve time hence comment cctv really poor communication look fir new false advertising,sadness,0.5537789463996887
1,2022-12-24,Warrington central closed Christmas…,warrington central close christmas eve lot people look forward train christmas day,joy,0.5876572728157043
1,2022-12-23,This gym is a joke the place never gets…,joke place never get clean properly morning one drunken lad come set fire alarm minute response hopefully ban action hour cover really joke people train machine break month ever fix hopefully message take seriously,fear,0.6673731803894043
1,2022-12-20,Rude Manager Awful Service,ok badly manage lift work work month raise jay creed manager shrug shoulder watch switch machine ask say save electricity fine one clue switch use wait machine come free another customer min another pt work show switch running machine keep pressing go button awful attitude jay shrug shoulder snigger fact one able use machine often reduce score manager guy joke,sadness,0.41573527455329895
1,2022-12-21,The gym has been closed since Saturday…,close since saturday th december advance warning closure could even bother send generic email customer arrive different day discover close hand write notice window receive email attempt put pin number front door attempt gain access cancel membership join another second time happen last month disgraceful level service avoid cost,sadness,0.6199725270271301
1,2022-12-23,Maintenance issues for machines,maintenance issue machine awful water fountain,disgust,0.8282292485237122
1,2022-12-19,Randomly Remove Gyms from Membership,randomly remove london beckton full £ membership notice turn denied entry could upgrade membership spot website allow email next day respond within hour auto response state tell price increase would need upgrade £ per month membership option upgrade account page respond email upgrade try give money sure go first place either,neutral,0.3643350899219513
1,2022-12-22,Get the maintainance people in!,go car park lake middle bother get drain fix light car park upper floor light treadmill stairmasters kit turn main poor feel like youve abandon maintainance regime always use good,sadness,0.7161679267883301
2,2022-12-22,App works intermittently and I’ve been…,app work intermittently lock occasion,neutral,0.7913286685943604
1,2022-12-19,The standards of the gym have gone down…,standard go massively past month kit repair barely locker change room work assistant manager attitude friendly sound authoritative demanding time speak look stop membership really shame use really good friendly environment specially management,neutral,0.47588199377059937
1,2022-12-21,Dreadful,member good number year never great cheap job however year member recall air condition ever work always unbearably hot summer painfully cold winter communication always seem claim fix look never change see pt walk around woolly hat year godness sake last night final straw break camel back sign lady changing room say male clean attendance look though clean male otherwise week grotty delight take cold shower appear hot water shower flood drain already pleasant experience reason cheap give customer good value money poor,joy,0.6441628336906433
1,2022-12-22,no Ability to contact you phone/ email,cancel account via website get confirmation phone contact number email box full,neutral,0.7547392249107361
1,2022-12-20,puregrim,join burnham ok budget hour last year get bad bad claim display entrance local fact lie randomly close reason like queen death xmas eve xmas day etc make false claim deceive people also recently begin turn carpark light night result high crime car break car steal due lack light cctv camera deem useless chance catch criminal almost zero day heat high night mean almost impossible train due extremity temperature also shut main toilet night mean disable toilet block last day stuff complain shower disabled toilet either stone cold hot last january pass around time nothing mixer valve still mix way thing trend would recommend anyone thing improve move elswhere,anger,0.40992850065231323
1,2022-12-21,Panto show,decent standard vibe really slip class cancel little notice staff turn run contact apology management even contact joke around manager non existent never reply email timetable class change suit need staff ie type class time run please stop mess member plan interest class short suit staff min class reduce min popular class ie spin combat use oversubscribed either cancel significantly reduce please get trainer deliver good plan stop spin together float response management circuit take timetable even pt run every wednesday pt even class disappear sure sick class cancel last minute say go get punch bag run pad work class still happen struggle recruit staff look miserable lot staff leave seem case branch dirty see dirt even room dark even studio shower door see even though feed back load fix take simple stick add shower age put name instructor class timetable say fitness team tell u know happen manager staff favourite see bloke flirt user patricia godsend run ground cover absence leave sickness womens area good smith machine put sad really seem longer take feedback care previous management use listen inform adjustment people leave standard jd open please sort stop give standard response review genuine personalable passionate care work health affect doubt happy enjoying work,sadness,0.9863730669021606
2,2022-12-21,Following the recent renovations in…,follow recent renovation boucher road belfast confuse frustrated decision make change room locker everyone cram one area rest change room sits vacant many patron feel way nowhere anyone move set gear get ready separately seat people need help even feel space support get dress away others walk cubicle provide privacy surely pandemic wise customer consider properly locker small ever effort make make changing room well experience rather renovation mean change room suffer additionally place floor ridiculous area people move sideways get past user stop let people pas safely eg bottom step moreover work shower remain outdated poorly lit bulb last shower still work properly year compare shower lisburn big difference,sadness,0.6429351568222046
1,2022-12-20,Did you even read my reply properly!,reply response spoken staff advise others hierarchy fully aware air con work choose nothing staff state quote nothing report decision maker still nothing accept response report staff tell make complaint sort mention anything else topic bring go show put person respond back make look like seem care sort,neutral,0.5093488097190857
2,2022-12-19,Just  clean…,take finger clean change room shower area bleach limescale remover hard wash hand basin toilet area disgust accumulation mould soap scum limescale hair change room reek,disgust,0.977963924407959
1,2022-12-19,Shocking showers & dirty,shock shower dirty matter much complain nothing get point complete review nothing actually get mark,neutral,0.47098788619041443
1,2022-12-19,Not good,firstly pay membership november newtownabbey close open build site manager like answer criticism wall paint single identity colour together make cold house people unionist tradition,anger,0.6787608861923218
2,2022-12-18,Got verbally assaulted by some random…,get verbally assault random french pakistani guy beckton branch staff watch situation escalate appear side aggressor martial art since child even move clearly lack self control indicate martial art experience still disappointed try make complaint online automatic response useless expect still use purgym cheap consider change branch,anger,0.9387862682342529
1,2022-12-19,Gym is not ventilated well and no internet,ventilate well constantly stink sweat cellular connectivity wifi time work well soo slow loose patience try load music training video material trainer shout group lesson like somebody would torture unbearable everyone suffer listen app work well offline need go page training exercise time try load content internet often fail fails middle exercise messing focus waisting time see progress exercise conveniently people lock locker seem empty try open quite annoy really demotivates come,anger,0.6383395195007324
